  x        y       z         ux            uy          uz
-8721.12   -9363.82   0      0.304458   0.330529   -0.0670821
-8135.83   -9346.47   0      0.305552   0.339582   -0.0710055
-7536.12   -9338.53   0      0.304351   0.345248   -0.0740315
-6930.24   -9341.77   0      0.300178   0.345789   -0.0755579
-6325.25   -9346.08   0      0.294158   0.34153   -0.0758426
-5721.95   -9348.84   0      0.286961   0.332025   -0.0747855
-5119.72   -9350.02   0      0.27893   0.31692   -0.0725245
-4517.85   -9350.18   0      0.270191   0.29666   -0.068813
-3915.92   -9349.89   0      0.261818   0.270325   -0.0633276
-3313.78   -9349.53   0      0.253568   0.238984   -0.0565531
-2711.45   -9349.26   0      0.246188   0.202654   -0.0483491
-2109.01   -9349.13   0      0.239949   0.162314   -0.0389282
-1506.53   -9349.09   0      0.234915   0.118956   -0.0286812
-904.067   -9349.1   0      0.231442   0.0733673   -0.0177829
-301.622   -9349.13   0      0.229576   0.0265101   -0.00679413
300.805   -9349.15   0      0.229678   -0.0212846   0.00477556
903.22   -9349.16   0      0.231373   -0.0685643   0.0161347
1505.63   -9349.17   0      0.234642   -0.114538   0.0270709
2108.04   -9349.17   0      0.239393   -0.158285   0.0373069
2710.45   -9349.17   0      0.245446   -0.198913   0.0467951
3312.86   -9349.17   0      0.252763   -0.235619   0.0553753
3915.27   -9349.17   0      0.261108   -0.26759   0.0625852
4517.67   -9349.17   0      0.269824   -0.294226   0.06821
5120.08   -9349.17   0      0.278412   -0.315337   0.0723566
5722.49   -9349.17   0      0.286601   -0.330804   0.0750534
6324.49   -9349.34   0      0.293918   -0.340612   0.0761649
6921.21   -9348.13   0      0.299503   -0.345045   0.0761254
7501.93   -9347   0      0.303404   -0.344651   0.0745248
8083.94   -9304.94   0      0.306987   -0.341466   0.0727253
8698.74   -9264.82   0      0.308193   -0.333743   0.0696372
8924.31   -8752.19   0      0.325665   -0.34208   0.0758826
8940.73   -8122.89   0      0.349325   -0.356751   0.0860406
8828.41   -7389.4   0      0.378377   -0.375668   0.0999678
8800.74   -6717.97   0      0.404432   -0.388612   0.112842
8800.83   -6073.17   0      0.42786   -0.396547   0.124874
8809.05   -5445.76   0      0.447688   -0.399608   0.135965
8817.2   -4830.1   0      0.46254   -0.396587   0.145401
8822.62   -4221.51   0      0.470913   -0.386435   0.152719
8825.46   -3616.56   0      0.468232   -0.369548   0.156092
8826.68   -3013.19   0      0.450524   -0.344227   0.153764
8827.12   -2410.41   0      0.412294   -0.310664   0.143323
8827.28   -1807.83   0      0.348519   -0.271665   0.122684
8827.35   -1205.33   0      0.255044   -0.234155   0.089887
8827.4   -602.861   0      0.135325   -0.207463   0.0473503
8827.44   -0.4206   0      -0.000190548   -0.199227   -0.00137114
8827.46   602.002   0      -0.135893   -0.212308   -0.0493834
8827.47   1204.41   0      -0.255821   -0.238304   -0.0900963
8827.47   1806.82   0      -0.349819   -0.274431   -0.121185
8827.48   2409.23   0      -0.41276   -0.311499   -0.140272
8827.48   3011.64   0      -0.450379   -0.343587   -0.151139
8827.47   3614.05   0      -0.46729   -0.368626   -0.153712
8827.47   4216.46   0      -0.469478   -0.385389   -0.150797
8827.47   4818.87   0      -0.461059   -0.39455   -0.144121
8827.47   5421.28   0      -0.446292   -0.397337   -0.135109
8827.47   6023.69   0      -0.427326   -0.394663   -0.124329
8827.97   6625.85   0      -0.405558   -0.387533   -0.112933
8825.14   7230.1   0      -0.383207   -0.37779   -0.102336
8819.01   7844.13   0      -0.3595   -0.365824   -0.0914366
8862.69   8442.12   0      -0.337252   -0.350859   -0.0810485
8459.55   8848.91   0      -0.323716   -0.348854   -0.0773925
7861.44   8802.31   0      -0.32598   -0.359198   -0.0819964
7243.17   8803.8   0      -0.323703   -0.364135   -0.0847979
6631.67   8811.76   0      -0.318778   -0.363487   -0.0860639
6024.25   8821.22   0      -0.311668   -0.356973   -0.0854887
5420.36   8826.37   0      -0.303571   -0.344327   -0.0833026
4818.21   8828.35   0      -0.29477   -0.325484   -0.079278
4216.54   8828.67   0      -0.285978   -0.300592   -0.073908
3614.75   8828.33   0      -0.277854   -0.269043   -0.0666082
3012.67   8827.87   0      -0.270023   -0.232494   -0.0578164
2410.34   8827.55   0      -0.263244   -0.191194   -0.0476575
1807.88   8827.39   0      -0.257493   -0.146181   -0.0362979
1205.38   8827.36   0      -0.253111   -0.0984564   -0.0242963
602.891   8827.38   0      -0.250896   -0.0485971   -0.0116495
0.433678   8827.42   0      -0.250415   0.00238439   0.00144265
-601.998   8827.45   0      -0.25151   0.0531686   0.0142709
-1204.41   8827.47   0      -0.254119   0.102969   0.0268019
-1806.82   8827.47   0      -0.258303   0.150798   0.0388
-2409.23   8827.48   0      -0.263981   0.195619   0.0498271
-3011.64   8827.48   0      -0.271022   0.236549   0.0599574
-3614.05   8827.47   0      -0.279207   0.272677   0.0685612
-4216.46   8827.47   0      -0.28799   0.30311   0.0753292
-4818.87   8827.47   0      -0.296791   0.327357   0.0803481
-5421.28   8827.47   0      -0.30519   0.345402   0.0838074
-6023.69   8827.47   0      -0.312829   0.357221   0.0854631
-6625.85   8827.97   0      -0.31908   0.363167   0.0858097
-7230.1   8825.14   0      -0.323284   0.362898   0.0841642
-7844.13   8819.01   0      -0.325775   0.358107   0.081438
-8442.12   8862.69   0      -0.32364   0.34802   0.0768205
-8848.91   8459.55   0      -0.337018   0.349577   0.0798807
-8802.31   7861.44   0      -0.359883   0.36449   0.090107
-8803.8   7243.17   0      -0.38371   0.376966   0.100785
-8811.76   6631.67   0      -0.40663   0.386969   0.111448
-8821.22   6024.25   0      -0.427998   0.39384   0.122172
-8826.37   5420.36   0      -0.446932   0.396708   0.132368
-8828.35   4818.21   0      -0.461391   0.394112   0.141496
-8828.67   4216.54   0      -0.469344   0.384491   0.148188
-8828.33   3614.75   0      -0.467466   0.367845   0.151554
-8827.87   3012.67   0      -0.450363   0.342867   0.149136
-8827.55   2410.34   0      -0.412648   0.309858   0.138872
-8827.39   1807.88   0      -0.34891   0.271427   0.1189
-8827.36   1205.38   0      -0.255819   0.233288   0.0882389
-8827.38   602.891   0      -0.133896   0.206272   0.0454096
-8827.42   0.433678   0      0.00219011   0.197591   -0.00138117
-8827.45   -601.998   0      0.137535   0.210736   -0.048249
-8827.47   -1204.41   0      0.258206   0.237452   -0.0890251
-8827.47   -1806.82   0      0.351142   0.274648   -0.118892
-8827.48   -2409.23   0      0.413796   0.312303   -0.138918
-8827.48   -3011.64   0      0.451   0.344719   -0.149138
-8827.47   -3614.05   0      0.467906   0.369447   -0.151965
-8827.47   -4216.46   0      0.470207   0.385877   -0.149348
-8827.47   -4818.87   0      0.462075   0.394841   -0.142752
-8827.47   -5421.28   0      0.447224   0.39747   -0.133703
-8827.47   -6023.69   0      0.428217   0.394545   -0.122926
-8827.97   -6625.85   0      0.406364   0.387417   -0.111861
-8825.14   -7230.1   0      0.384031   0.377794   -0.101465
-8819.01   -7844.13   0      0.360313   0.365843   -0.0906042
-8862.69   -8442.12   0      0.33794   0.350815   -0.0804002
-8459.55   -8848.91   0      0.324345   0.349044   -0.0769947
-7861.44   -8802.31   0      0.326705   0.359778   -0.0817531
-7243.17   -8803.8   0      0.324561   0.365171   -0.0846623
-6631.67   -8811.76   0      0.319843   0.364849   -0.0860442
-6024.25   -8821.22   0      0.313094   0.358754   -0.0858298
-5420.36   -8826.37   0      0.305135   0.346585   -0.0841596
-4818.21   -8828.35   0      0.296358   0.328293   -0.0807272
-4216.54   -8828.67   0      0.28739   0.304102   -0.0758033
-3614.75   -8828.33   0      0.278906   0.273431   -0.0688401
-3012.67   -8827.87   0      0.270892   0.237241   -0.0602763
-2410.34   -8827.55   0      0.263919   0.196123   -0.0501018
-1807.88   -8827.39   0      0.258065   0.151231   -0.0386853
-1205.38   -8827.36   0      0.253633   0.103565   -0.026689
-602.891   -8827.38   0      0.251329   0.0537111   -0.0140562
-0.433678   -8827.42   0      0.250722   0.00258762   -0.000863727
601.998   -8827.45   0      0.251595   -0.0484313   0.0120326
1204.41   -8827.47   0      0.254007   -0.0985686   0.0247689
1806.82   -8827.47   0      0.25804   -0.146806   0.0369953
2409.23   -8827.48   0      0.263499   -0.192145   0.0483112
3011.64   -8827.48   0      0.2703   -0.233602   0.0585282
3614.05   -8827.47   0      0.278327   -0.270252   0.0674732
4216.46   -8827.47   0      0.287033   -0.301343   0.0747043
4818.87   -8827.47   0      0.295902   -0.326325   0.080205
5421.28   -8827.47   0      0.304574   -0.344987   0.0840879
6023.06   -8827.69   0      0.312467   -0.357265   0.0859741
6623.4   -8826.03   0      0.318727   -0.363516   0.0863675
7221.43   -8823.55   0      0.323207   -0.364125   0.0852475
7745.83   -8870.33   0      0.323345   -0.358806   0.0821662
8322.64   -8626.99   0      0.332991   -0.357933   0.0825797
8267.83   -7829.62   0      0.365872   -0.381249   0.0982762
8245.87   -7107.54   0      0.396895   -0.400892   0.11325
8246.93   -6430.54   0      0.426065   -0.416061   0.128118
8262.15   -5779.36   0      0.452718   -0.425959   0.142263
8278.32   -5147.93   0      0.475628   -0.430389   0.155896
8290.88   -4530.09   0      0.493496   -0.428242   0.16778
8298.81   -3920.51   0      0.503204   -0.41828   0.176251
8302.93   -3315.24   0      0.500712   -0.399523   0.180474
8304.71   -2711.86   0      0.479951   -0.369907   0.177218
8305.35   -2109.13   0      0.433304   -0.329748   0.163284
8305.57   -1506.6   0      0.352259   -0.283399   0.134089
8305.65   -904.113   0      0.233266   -0.240397   0.0889098
8305.7   -301.655   0      0.080835   -0.216622   0.029099
8305.74   300.781   0      -0.083042   -0.222216   -0.0340533
8305.76   903.201   0      -0.233523   -0.246838   -0.0901032
8305.78   1505.61   0      -0.353663   -0.287766   -0.133271
8305.78   2108.02   0      -0.433887   -0.332282   -0.160569
8305.78   2710.42   0      -0.479958   -0.370136   -0.174315
8305.78   3312.83   0      -0.500256   -0.398574   -0.178081
8305.78   3915.24   0      -0.502202   -0.417019   -0.174163
8305.78   4517.65   0      -0.492014   -0.42603   -0.165554
8305.78   5120.06   0      -0.474182   -0.427719   -0.154506
8305.78   5722.47   0      -0.45231   -0.423112   -0.141295
8307.11   6326.36   0      -0.427941   -0.413846   -0.128225
8308.04   6933.98   0      -0.402353   -0.401465   -0.114969
8303.36   7542.15   0      -0.37662   -0.386939   -0.102842
8242.85   8217   0      -0.349063   -0.370644   -0.0901404
8953.92   8935.96   0      -0.318472   -0.336945   -0.0721604
7565.77   8251.89   0      -0.348549   -0.38098   -0.0942801
6943.67   8256.96   0      -0.346108   -0.385546   -0.0972039
6327.71   8283.04   0      -0.339614   -0.383089   -0.097834
5722.17   8296.74   0      -0.331913   -0.373986   -0.0963685
5118.93   8303.59   0      -0.323269   -0.358144   -0.0929853
4516.89   8306.44   0      -0.314182   -0.335248   -0.0874895
3915.32   8307.07   0      -0.305271   -0.305298   -0.0803113
3313.63   8306.74   0      -0.297271   -0.26917   -0.0710673
2711.59   8306.21   0      -0.289978   -0.227565   -0.0602423
2109.26   8305.83   0      -0.283783   -0.181345   -0.0480521
1506.77   8305.64   0      -0.278912   -0.131615   -0.0348546
904.228   8305.61   0      -0.275965   -0.0788107   -0.0204317
301.715   8305.65   0      -0.274845   -0.0247113   -0.00574143
-300.756   8305.71   0      -0.275027   0.0297933   0.00902606
-903.194   8305.75   0      -0.276661   0.0837953   0.0234784
-1505.61   8305.77   0      -0.279949   0.136227   0.0375088
-2108.02   8305.78   0      -0.284765   0.186006   0.0507334
-2710.42   8305.78   0      -0.290975   0.23205   0.0628276
-3312.83   8305.78   0      -0.298646   0.273299   0.0736448
-3915.24   8305.78   0      -0.307455   0.308729   0.0825143
-4517.65   8305.78   0      -0.316504   0.33748   0.0890326
-5120.06   8305.78   0      -0.325082   0.359261   0.0935492
-5722.47   8305.78   0      -0.332969   0.374068   0.0963569
-6326.36   8307.11   0      -0.339714   0.38224   0.0972886
-6933.98   8308.04   0      -0.34458   0.383338   0.096287
-7542.15   8303.36   0      -0.347062   0.378835   0.0933571
-8217   8242.85   0      -0.348914   0.369583   0.089238
-8935.96   8953.92   0      -0.318323   0.33587   0.0714124
-8251.89   7565.77   0      -0.377124   0.386829   0.101832
-8256.96   6943.67   0      -0.403692   0.402404   0.114462
-8283.04   6327.71   0      -0.429346   0.414175   0.12659
-8296.74   5722.17   0      -0.453581   0.422955   0.139244
-8303.59   5118.93   0      -0.475322   0.427534   0.15172
-8306.44   4516.89   0      -0.49252   0.42595   0.162832
-8307.07   3915.32   0      -0.503319   0.416555   0.171856
-8306.74   3313.63   0      -0.500952   0.398317   0.175888
-8306.21   2711.59   0      -0.480924   0.369618   0.172191
-8305.83   2109.26   0      -0.43512   0.330231   0.158904
-8305.64   1506.77   0      -0.355281   0.283793   0.130973
-8305.61   904.228   0      -0.234033   0.241096   0.0869262
-8305.65   301.715   0      -0.080625   0.215855   0.0300365
-8305.71   -300.756   0      0.0857332   0.218642   -0.032735
-8305.75   -903.194   0      0.235438   0.247139   -0.0878584
-8305.77   -1505.61   0      0.357835   0.288622   -0.130907
-8305.78   -2108.02   0      0.43714   0.333145   -0.158562
-8305.78   -2710.42   0      0.482494   0.371796   -0.172597
-8305.78   -3312.83   0      0.501974   0.400351   -0.176085
-8305.78   -3915.24   0      0.503488   0.41837   -0.172455
-8305.78   -4517.65   0      0.493177   0.427161   -0.164087
-8305.78   -5120.06   0      0.475404   0.428689   -0.153153
-8305.78   -5722.47   0      0.453439   0.423867   -0.140371
-8307.11   -6326.36   0      0.428922   0.414338   -0.127399
-8308.04   -6933.98   0      0.403263   0.401773   -0.114354
-8303.36   -7542.15   0      0.377529   0.3873   -0.102319
-8242.85   -8217   0      0.349875   0.370995   -0.0897452
-8953.92   -8935.96   0      0.319004   0.336845   -0.0715932
-7565.77   -8251.89   0      0.349409   0.381725   -0.0940612
-6943.67   -8256.96   0      0.347139   0.386699   -0.0970609
-6327.71   -8283.04   0      0.341023   0.38459   -0.0979053
-5722.17   -8296.74   0      0.333569   0.375956   -0.0970255
-5118.93   -8303.59   0      0.324928   0.360692   -0.0943365
-4516.89   -8306.44   0      0.315627   0.338489   -0.0894748
-3915.32   -8307.07   0      0.30642   0.309375   -0.0826736
-3313.63   -8306.74   0      0.298126   0.273893   -0.0737065
-2711.59   -8306.21   0      0.290655   0.232526   -0.0629436
-2109.26   -8305.83   0      0.284407   0.18645   -0.050602
-1506.77   -8305.64   0      0.279465   0.136907   -0.0374887
-904.228   -8305.61   0      0.276314   0.084177   -0.023033
-301.715   -8305.65   0      0.274909   0.0299939   -0.00830953
300.756   -8305.71   0      0.275112   -0.024732   0.00652964
903.194   -8305.75   0      0.27666   -0.079003   0.0210809
1505.61   -8305.77   0      0.27976   -0.131785   0.0353345
2108.02   -8305.78   0      0.28441   -0.181979   0.0486733
2710.42   -8305.78   0      0.29053   -0.228557   0.0609459
3312.83   -8305.78   0      0.297884   -0.270413   0.0718476
3915.24   -8305.78   0      0.306224   -0.306569   0.0810841
4517.65   -8305.78   0      0.315171   -0.336197   0.0884617
5120.06   -8305.78   0      0.324076   -0.35871   0.0937705
5722.85   -8305.68   0      0.332376   -0.373992   0.0968874
6327.2   -8302.96   0      0.33949   -0.382692   0.0979144
6932.42   -8296.79   0      0.344793   -0.384733   0.097077
7618.17   -8249.12   0      0.349449   -0.381077   0.0950385
7667.28   -7497.26   0      0.382801   -0.404136   0.110644
7668.52   -6804.29   0      0.415923   -0.426056   0.127502
7696.46   -6128.31   0      0.44822   -0.44408   0.14482
7723.69   -5477.65   0      0.478311   -0.456906   0.161988
7748.52   -4845.14   0      0.504514   -0.463242   0.178301
7765.68   -4227.06   0      0.526225   -0.4623   0.192942
7775.84   -3617.81   0      0.537705   -0.452845   0.203549
7780.96   -3013.02   0      0.535311   -0.432439   0.208719
7783.08   -2410.06   0      0.51036   -0.398263   0.204974
7783.78   -1807.63   0      0.452015   -0.350006   0.185569
7783.95   -1205.26   0      0.348124   -0.294077   0.144611
7783.99   -602.855   0      0.190025   -0.248253   0.0779482
7784.02   -0.430768   0      -0.00444171   -0.234259   -0.00307904
7784.05   601.991   0      -0.192774   -0.257479   -0.0814923
7784.07   1204.4   0      -0.350448   -0.301269   -0.143438
7784.09   1806.81   0      -0.454369   -0.354051   -0.182564
7784.09   2409.21   0      -0.511345   -0.399653   -0.201818
7784.09   3011.62   0      -0.534865   -0.432397   -0.206399
7784.09   3614.02   0      -0.536776   -0.452044   -0.201173
7784.09   4216.43   0      -0.524177   -0.460484   -0.189998
7784.09   4818.84   0      -0.503505   -0.460282   -0.176193
7784.38   5420.82   0      -0.477781   -0.453345   -0.160571
7785.51   6026.35   0      -0.450678   -0.441325   -0.144643
7789.4   6638.87   0      -0.42163   -0.426175   -0.12929
7797.05   7250.37   0      -0.393264   -0.408923   -0.114274
7836.18   7780.92   0      -0.369018   -0.391572   -0.10215
7268.62   7641.72   0      -0.37598   -0.405819   -0.109505
6620.32   7737.69   0      -0.368774   -0.406939   -0.110356
6021.54   7762.29   0      -0.362093   -0.40234   -0.110292
5419.05   7775.36   0      -0.353806   -0.390466   -0.107935
4816.62   7782.21   0      -0.344758   -0.370593   -0.103041
4215.1   7785.12   0      -0.335773   -0.342855   -0.0957653
3613.91   7785.71   0      -0.32698   -0.307797   -0.0861628
3012.45   7785.25   0      -0.31948   -0.26639   -0.0748666
2410.52   7784.58   0      -0.313024   -0.219354   -0.0619114
1808.2   7784.1   0      -0.30813   -0.167785   -0.0473781
1205.67   7783.88   0      -0.30477   -0.112559   -0.03125
603.085   7783.86   0      -0.302935   -0.0553569   -0.0146708
0.540103   7783.92   0      -0.302487   0.00265243   0.00194651
-601.949   7783.99   0      -0.303244   0.0606933   0.0185094
-1204.39   7784.05   0      -0.305458   0.11772   0.0347402
-1806.81   7784.08   0      -0.309251   0.17249   0.0503287
-2409.21   7784.09   0      -0.314359   0.223867   0.0647671
-3011.62   7784.09   0      -0.320913   0.270713   0.0778585
-3614.02   7784.09   0      -0.32905   0.311757   0.0891321
-4216.43   7784.09   0      -0.338012   0.345784   0.0977452
-4818.84   7784.09   0      -0.346891   0.372158   0.103948
-5420.82   7784.38   0      -0.355143   0.390683   0.107695
-6026.35   7785.51   0      -0.362298   0.401496   0.109201
-6638.87   7789.4   0      -0.367381   0.404568   0.109046
-7250.37   7797.05   0      -0.369961   0.400012   0.106028
-7780.92   7836.18   0      -0.367524   0.389882   0.100724
-7641.72   7268.62   0      -0.394087   0.411134   0.114607
-7737.69   6620.32   0      -0.424251   0.427548   0.12858
-7762.29   6021.54   0      -0.452513   0.442151   0.143025
-7775.36   5419.05   0      -0.479656   0.453708   0.158176
-7782.21   4816.62   0      -0.504729   0.460628   0.173187
-7785.12   4215.1   0      -0.525486   0.460596   0.187428
-7785.71   3613.91   0      -0.537628   0.452015   0.198264
-7785.25   3012.45   0      -0.53664   0.432587   0.203482
-7784.58   2410.52   0      -0.514335   0.399072   0.200025
-7784.1   1808.2   0      -0.457546   0.351649   0.18116
-7783.88   1205.67   0      -0.353056   0.296589   0.141183
-7783.86   603.085   0      -0.194187   0.249015   0.0783014
-7783.92   0.540103   0      0.00240148   0.231857   -0.00169408
-7783.99   -601.949   0      0.198185   0.256118   -0.0815049
-7784.05   -1204.39   0      0.358501   0.302476   -0.14413
-7784.08   -1806.81   0      0.459562   0.356818   -0.181982
-7784.09   -2409.21   0      0.51565   0.402748   -0.200739
-7784.09   -3011.62   0      0.538563   0.435222   -0.20505
-7784.09   -3614.02   0      0.539149   0.454437   -0.199769
-7784.09   -4216.43   0      0.525932   0.46246   -0.188717
-7784.09   -4818.84   0      0.505065   0.461818   -0.174788
-7784.38   -5420.82   0      0.479163   0.454356   -0.159238
-7785.51   -6026.35   0      0.451719   0.441939   -0.143789
-7789.4   -6638.87   0      0.42273   0.426704   -0.128328
-7797.05   -7250.37   0      0.394093   0.409478   -0.113844
-7836.18   -7780.92   0      0.369941   0.392164   -0.101763
-7268.62   -7641.72   0      0.377079   0.406681   -0.109157
-6620.32   -7737.69   0      0.370064   0.408193   -0.110326
-6021.54   -7762.29   0      0.363743   0.403991   -0.110768
-5419.05   -7775.36   0      0.355572   0.392677   -0.109093
-4816.62   -7782.21   0      0.346491   0.373542   -0.104919
-4215.1   -7785.12   0      0.337151   0.346642   -0.0982178
-3613.91   -7785.71   0      0.327994   0.312381   -0.0890535
-3012.45   -7785.25   0      0.320132   0.271402   -0.0780532
-2410.52   -7784.58   0      0.313645   0.22456   -0.0649122
-1808.2   -7784.1   0      0.308696   0.173221   -0.0504553
-1205.67   -7783.88   0      0.305124   0.118141   -0.0344569
-603.085   -7783.86   0      0.303066   0.0609435   -0.0177982
-0.540103   -7783.92   0      0.302493   0.00270534   -0.000913546
601.949   -7783.99   0      0.303323   -0.0555927   0.0158527
1204.39   -7784.05   0      0.305534   -0.112849   0.0323024
1806.81   -7784.08   0      0.309164   -0.168041   0.0479882
2409.21   -7784.09   0      0.314049   -0.219935   0.0624488
3011.62   -7784.09   0      0.320321   -0.267366   0.0755603
3614.02   -7784.09   0      0.327905   -0.309143   0.0871395
4216.43   -7784.09   0      0.33639   -0.344129   0.0967748
4820.03   -7784.14   0      0.345508   -0.371483   0.104002
5427.46   -7784.06   0      0.354434   -0.390734   0.108519
6037.22   -7780.89   0      0.362255   -0.402006   0.110255
6643.89   -7772.35   0      0.367929   -0.406181   0.110227
7178.66   -7802.3   0      0.368911   -0.401577   0.107303
7037.96   -7196.45   0      0.39837   -0.425996   0.123105
7113.08   -6479.77   0      0.435273   -0.450946   0.142396
7140.64   -5813.25   0      0.470792   -0.472528   0.162768
7188.84   -5161.31   0      0.504259   -0.488036   0.183017
7222.31   -4534.06   0      0.534382   -0.497116   0.203071
7242.86   -3919.86   0      0.558283   -0.498725   0.220307
7254.37   -3312.98   0      0.572849   -0.490478   0.234242
7259.9   -2709.71   0      0.570867   -0.468649   0.241908
7261.98   -2107.73   0      0.541859   -0.428525   0.236789
7262.49   -1505.87   0      0.466772   -0.371188   0.208542
7262.48   -903.812   0      0.3287   -0.304455   0.149111
7262.4   -301.552   0      0.115721   -0.261193   0.0499856
7262.37   300.811   0      -0.126761   -0.269062   -0.060397
7262.38   903.209   0      -0.334459   -0.313426   -0.151745
7262.39   1505.61   0      -0.47174   -0.377194   -0.209027
7262.4   2108.01   0      -0.543223   -0.432294   -0.234442
7262.4   2710.41   0      -0.571075   -0.469585   -0.239562
7262.4   3312.81   0      -0.572276   -0.490089   -0.232214
7262.4   3915.22   0      -0.556768   -0.497302   -0.217374
7262.39   4517.62   0      -0.53231   -0.494168   -0.199485
7263.44   5119.37   0      -0.503565   -0.48449   -0.180817
7264.18   5724.25   0      -0.472838   -0.469333   -0.161708
7256.4   6343.33   0      -0.440826   -0.450624   -0.143908
7271.28   6967.7   0      -0.408962   -0.429339   -0.126261
6831.66   7252.37   0      -0.394334   -0.42534   -0.122095
6315.81   7232.55   0      -0.392585   -0.427865   -0.124448
5719.08   7241.98   0      -0.386088   -0.421602   -0.123831
5116.5   7251.36   0      -0.377755   -0.406024   -0.120007
4514.02   7259.99   0      -0.368687   -0.381118   -0.113148
3912.97   7263.84   0      -0.360023   -0.347875   -0.103678
3312.31   7264.54   0      -0.352239   -0.307067   -0.091696
2711.21   7263.88   0      -0.345935   -0.259557   -0.0776593
2109.45   7263   0      -0.341021   -0.206567   -0.0618435
1507.15   7262.38   0      -0.337453   -0.149481   -0.0444358
904.581   7262.11   0      -0.335406   -0.0895661   -0.0259234
301.949   7262.08   0      -0.334644   -0.0282016   -0.00714348
-300.635   7262.17   0      -0.334655   0.0336048   0.0115428
-903.145   7262.27   0      -0.335791   0.09494   0.0302876
-1505.59   7262.35   0      -0.338188   0.154634   0.0484433
-2108.01   7262.39   0      -0.341966   0.21146   0.0652771
-2710.41   7262.4   0      -0.347234   0.264125   0.0809087
-3312.81   7262.4   0      -0.353865   0.311261   0.094968
-3915.22   7262.4   0      -0.361973   0.351473   0.10649
-4517.62   7262.39   0      -0.370785   0.383435   0.114989
-5119.37   7263.44   0      -0.379379   0.406535   0.120355
-5724.25   7264.18   0      -0.386906   0.42093   0.122649
-6343.33   7256.4   0      -0.392806   0.42714   0.123339
-6967.7   7271.28   0      -0.394811   0.423149   0.12045
-7252.37   6831.66   0      -0.41702   0.433593   0.129253
-7232.55   6315.81   0      -0.444093   0.451655   0.143186
-7241.98   5719.08   0      -0.475198   0.470214   0.160591
-7251.36   5116.5   0      -0.506066   0.4851   0.178765
-7259.99   4514.02   0      -0.5347   0.494989   0.197499
-7263.84   3912.97   0      -0.559582   0.497609   0.214905
-7264.54   3312.31   0      -0.574783   0.490618   0.228531
-7263.88   2711.21   0      -0.57547   0.470379   0.237237
-7263   2109.45   0      -0.548683   0.432615   0.232702
-7262.38   1507.15   0      -0.477855   0.375077   0.20741
-7262.11   904.581   0      -0.339701   0.308136   0.149053
-7262.08   301.949   0      -0.124726   0.260149   0.0534049
-7262.17   -300.635   0      0.128358   0.2678   -0.0587642
-7262.27   -903.145   0      0.345434   0.316449   -0.155409
-7262.35   -1505.59   0      0.480169   0.382283   -0.212066
-7262.39   -2108.01   0      0.549481   0.438181   -0.234975
-7262.4   -2710.41   0      0.57564   0.474753   -0.239379
-7262.4   -3312.81   0      0.57557   0.494053   -0.231488
-7262.4   -3915.22   0      0.559183   0.500257   -0.216706
-7262.39   -4517.62   0      0.534341   0.496514   -0.198638
-7263.44   -5119.37   0      0.505417   0.486255   -0.179845
-7264.18   -5724.25   0      0.474424   0.470609   -0.16071
-7256.4   -6343.33   0      0.442164   0.451756   -0.143077
-7271.28   -6967.7   0      0.410047   0.430163   -0.125779
-6831.66   -7252.37   0      0.395818   0.426473   -0.121848
-6315.81   -7232.55   0      0.394278   0.429258   -0.124499
-5719.08   -7241.98   0      0.387862   0.42347   -0.124627
-5116.5   -7251.36   0      0.379573   0.408649   -0.121598
-4514.02   -7259.99   0      0.370372   0.384574   -0.11562
-3912.97   -7263.84   0      0.361364   0.352127   -0.106722
-3312.31   -7264.54   0      0.353303   0.311806   -0.0949971
-2711.21   -7263.88   0      0.346676   0.264683   -0.0811372
-2109.45   -7263   0      0.341616   0.211991   -0.0654045
-1507.15   -7262.38   0      0.338013   0.155089   -0.0481151
-904.581   -7262.11   0      0.335712   0.0952879   -0.0297274
-301.949   -7262.08   0      0.33457   0.0338405   -0.0106979
300.635   -7262.17   0      0.334603   -0.0282012   0.00848198
903.145   -7262.27   0      0.335835   -0.0897258   0.0273908
1505.59   -7262.35   0      0.338214   -0.149718   0.0456332
2108.01   -7262.39   0      0.341849   -0.207063   0.0627779
2710.41   -7262.4   0      0.346752   -0.260347   0.0785018
3312.81   -7262.4   0      0.353069   -0.308204   0.0926353
3915.22   -7262.4   0      0.360667   -0.349277   0.104635
4521.79   -7262.59   0      0.369265   -0.382498   0.114242
5135.75   -7262.56   0      0.37832   -0.406861   0.12084
5750.84   -7259.36   0      0.386623   -0.421642   0.123796
6363.03   -7252.12   0      0.392898   -0.427755   0.124679
6618.09   -6766.29   0      0.420422   -0.447374   0.137755
6479.93   -6160.26   0      0.454325   -0.473996   0.157853
6605.17   -5452.86   0      0.495022   -0.499198   0.182029
6669.86   -4825.89   0      0.530408   -0.517981   0.20585
6703.76   -4215.03   0      0.562903   -0.5305   0.228183
6723.73   -3608.94   0      0.590043   -0.535511   0.249771
6734.86   -3006.26   0      0.607496   -0.529418   0.268951
6739.96   -2405.43   0      0.606032   -0.506882   0.280153
6741.53   -1804.92   0      0.569984   -0.461795   0.274623
6741.55   -1203.91   0      0.473471   -0.39207   0.235484
6741.18   -602.287   0      0.28118   -0.313392   0.145549
6740.89   -0.22547   0      -0.00943677   -0.290704   -0.00876603
6740.75   602.058   0      -0.296278   -0.324161   -0.154981
